gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalSpend,avg_monthly_spend,total_services,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_Mid,tenure_group_Loyal,MonthlyCharges_group_Medium,MonthlyCharges_group_High
0,0,0,0,1,1,0,70.9,70.9,1,70.9,35.45,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,0,0,3,1,1,86.85,220.95,1,260.54999999999995,55.2375,2,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
0,1,0,0,40,1,1,91.55,3673.6,0,3662.0,89.6,2,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True
1,0,0,1,1,1,1,49.85,49.85,0,49.85,24.925,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,30,1,0,19.8,576.65,0,594.0,18.601612903225806,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,0,1,1,23,1,1,99.85,2331.3,1,2296.5499999999997,97.1375,4,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,True
1,0,1,1,1,1,1,74.5,74.5,1,74.5,37.25,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,1,0,44,1,0,104.15,4495.65,0,4582.6,99.90333333333332,4,False,True,True,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,True
1,0,0,0,65,1,1,109.15,6941.2,1,7094.75,105.16969696969697,5,False,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,True,False,True
0,1,0,0,7,1,1,48.2,340.35,0,337.40000000000003,42.54375,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,72,1,1,25.1,1789.9,0,1807.2,24.519178082191782,0,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,1,0,0,8,1,1,100.15,908.55,0,801.2,100.94999999999999,3,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True
0,0,0,0,16,1,1,65.2,1043.35,1,1043.2,61.3735294117647,2,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1,1,1,1,66,1,1,99.5,6822.15,1,6567.0,101.82313432835821,3,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True
1,0,0,0,1,1,1,71.55,71.55,1,71.55,35.775,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,0,1,3,1,0,55.9,157.55,0,167.7,39.3875,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,53,1,0,93.9,5029.2,1,4976.700000000001,93.13333333333333,3,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True
1,1,1,0,8,1,1,64.4,581.7,0,515.2,64.63333333333334,3,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False
1,1,1,0,69,1,1,108.4,7318.2,1,7479.6,104.54571428571428,5,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True
0,0,0,0,5,1,1,85.3,420.45,0,426.5,70.075,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0,1,1,72,1,0,107.45,7576.7,0,7736.400000000001,103.7904109589041,5,False,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,True,False,True
0,0,1,0,13,0,1,48.75,633.4,1,633.75,45.24285714285714,3,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False
0,0,0,0,4,1,1,85.65,321.65,1,342.6,64.33,1,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,1,1,54,1,0,91.3,4965.0,0,4930.2,90.27272727272727,6,False,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True
1,0,1,0,72,1,0,85.95,6151.9,0,6188.400000000001,84.27260273972603,5,False,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True
1,0,0,0,12,1,1,106.7,1253.9,1,1280.4,96.45384615384616,4,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True
1,0,0,0,1,0,1,25.15,25.15,1,25.15,12.575,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,0,0,1,1,0,45.2,45.2,0,45.2,22.6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,54,1,0,110.35,5893.15,1,5958.9,107.14818181818181,5,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,True
1,0,1,1,69,1,1,79.2,5420.65,0,5464.8,77.43785714285714,1,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True
0,0,0,0,48,1,0,55.5,2627.35,0,2664.0,53.61938775510204,2,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True,False
0,0,1,1,48,1,1,103.25,5037.55,1,4956.0,102.80714285714286,4,False,True,True,False,True,True,False,False,True,True,True,False,True,False,False,False,True,False,True
0,0,1,0,8,1,1,90.25,743.75,0,722.0,82.63888888888889,2,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1,0,1,1,71,1,1,91.25,6589.6,0,6478.75,91.52222222222223,6,False,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True
1,0,0,0,2,1,1,47.8,92.45,1,95.6,30.816666666666666,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,67,1,1,100.9,6733.15,0,6760.3,99.01691176470588,4,False,False,True,False,True,True,False,False,True,True,True,False,True,False,False,False,True,False,True
1,0,1,1,34,1,1,97.7,3410.0,0,3321.8,97.42857142857143,3,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
0,0,0,0,3,1,1,69.85,199.85,0,209.54999999999998,49.9625,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,9,1,1,65.6,593.3,0,590.4,59.33,3,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False
1,0,1,1,71,1,1,104.65,7288.4,0,7430.150000000001,101.22777777777777,5,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True
1,0,0,0,57,1,1,90.45,5229.8,0,5155.650000000001,90.16896551724139,2,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True
1,0,0,0,72,0,1,63.7,4464.8,0,4586.400000000001,61.16164383561644,6,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False
0,1,1,1,48,1,1,104.5,5068.05,0,5016.0,103.4295918367347,5,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,False,True,False,True
1,0,0,0,18,1,0,20.1,401.85,0,361.8,21.150000000000002,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
1,0,1,1,43,1,1,104.3,4451.85,0,4484.9,101.1784090909091,4,False,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,True,False,True
0,0,1,1,72,1,1,93.25,6688.95,0,6714.0,91.62945205479451,6,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True
1,0,1,1,35,1,1,73.45,2661.1,0,2570.75,73.91944444444444,3,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,True
1,0,0,0,4,1,0,20.7,73.05,0,82.8,14.61,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,49,1,0,25.25,1211.65,0,1237.25,24.233,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,0,1,1,71,1,0,100.5,7030.65,0,7135.5,97.64791666666666,4,False,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True
1,0,1,1,11,1,0,90.6,1020.2,0,996.5999999999999,85.01666666666667,2,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
1,0,1,1,63,1,1,89.4,5597.65,0,5632.200000000001,87.46328125,6,False,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True
0,1,0,0,65,1,1,95.45,6223.3,0,6204.25,94.29242424242425,3,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True
0,0,0,1,49,1,0,20.45,1024.65,0,1002.05,20.493000000000002,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,0,0,0,29,1,1,98.6,2933.2,1,2859.3999999999996,97.77333333333333,3,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True
0,1,1,0,15,1,1,83.05,1258.3,1,1245.75,78.64375,2,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True
0,0,1,1,4,1,1,19.95,82.9,0,79.8,16.580000000000002,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,72,1,0,109.15,7789.6,0,7858.8,106.7068493150685,5,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True
0,1,1,0,26,1,1,85.7,2067.0,0,2228.2000000000003,76.55555555555556,2,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
0,1,1,0,35,1,0,102.05,3452.55,0,3571.75,95.90416666666667,3,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True
0,0,0,0,57,1,0,94.7,5468.95,0,5397.900000000001,94.29224137931034,3,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True
1,0,1,1,28,1,0,64.4,1802.15,0,1803.2000000000003,62.143103448275866,2,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
0,0,1,0,25,1,1,26.8,733.55,0,670.0,28.213461538461537,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
0,0,1,0,47,1,1,66.05,3021.45,0,3104.35,62.946875,3,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False
0,0,1,1,57,1,0,65.2,3687.85,0,3716.4,63.58362068965517,3,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False
1,1,1,0,16,1,1,85.05,1391.15,0,1360.8,81.83235294117648,1,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1,0,0,0,5,1,1,55.8,274.35,0,279.0,45.725,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,17,1,1,70.4,1214.05,1,1196.8000000000002,67.44722222222222,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,0,0,56,1,1,104.75,5510.65,1,5866.0,96.67807017543859,4,False,True,True,False,False,True,True,False,True,True,True,False,False,False,False,False,True,False,True
1,0,1,1,72,1,0,19.95,1322.85,0,1436.3999999999999,18.121232876712327,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,0,21,1,1,94.25,1973.75,1,1979.25,89.7159090909091,2,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True
0,0,1,1,48,0,0,45.0,2196.3,0,2160.0,44.82244897959184,3,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False
0,0,1,0,68,1,0,114.9,7843.55,0,7813.200000000001,113.67463768115942,6,False,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True
0,0,0,0,30,1,0,106.4,3211.9,0,3192.0,103.60967741935484,4,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,True
0,0,1,0,3,1,1,46.1,130.15,0,138.3,32.5375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,1,0,0,14,0,0,39.7,692.35,0,555.8000000000001,46.156666666666666,3,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False
0,0,0,1,4,1,1,20.05,85.5,0,80.2,17.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,71,1,1,95.75,6849.4,0,6798.25,95.13055555555555,3,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True
1,0,1,1,8,1,0,24.4,203.95,0,195.2,22.66111111111111,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,0,1,1,61,0,0,33.6,2117.2,0,2049.6,34.148387096774194,2,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,72,1,0,90.45,6565.85,0,6512.400000000001,89.94315068493151,3,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True
0,0,0,0,5,1,1,84.0,424.75,0,420.0,70.79166666666667,1,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,0,0,49,1,0,67.4,3306.85,0,3302.6000000000004,66.137,4,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False
1,0,0,0,8,1,1,19.7,168.9,0,157.6,18.766666666666666,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,3,1,1,80.35,253.8,0,241.04999999999998,63.45,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1,1,9,1,0,19.6,197.4,0,176.4,19.740000000000002,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,1,1,67,1,1,54.2,3838.2,0,3631.4,56.44411764705882,2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False
1,0,0,0,46,1,1,45.2,2065.15,0,2079.2000000000003,43.93936170212766,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
0,0,1,0,67,1,0,75.1,5064.45,0,5031.7,74.47720588235293,4,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True,False,True,False,True
0,0,1,0,55,1,0,19.7,1140.05,0,1083.5,20.358035714285712,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1,0,1,0,33,1,1,72.75,2447.45,0,2400.75,71.98382352941177,4,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True
1,0,1,1,62,1,0,20.05,1263.9,0,1243.1000000000001,20.061904761904763,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,0,0,1,1,1,0,45.95,45.95,1,45.95,22.975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,1,49,0,1,39.2,1838.15,0,1920.8000000000002,36.763000000000005,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
1,0,0,0,1,1,1,44.75,44.75,0,44.75,22.375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,14,1,1,82.65,1185.0,0,1157.1000000000001,79.0,2,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
1,1,0,0,18,1,0,93.9,1743.9,0,1690.2,91.78421052631579,3,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True
